685
717
600
769
756
730
761
683
650
495
197
819
572
692
796
495
495
689
479
824
187
236
459
439
742
808
642
741
241
660
846
660
660
660
580
662
251
232
814
757
347
776
810
856
725
609
673
843
725
591
614
752
557
188
595
209
789
654
221
637
269
696
844
227
723
697
707
195
588
798
737
7
677
795
715
736
750
573
713
666
260
853
229
228
489
189
628
669
729
613
578
15
768
446
440
291
671
693
727
644
245
249
744
607
714
770
722
601
478
247
680
562
743
585
560
16
207
6
690
579
602
852
648
565
242
721
237
859
820
574
196
502
239
454
597
832
753
827
624
848
653
447
243
294
740
450
290
792
463
640
643
443
804
349
220
400
801
201
400
400
563
575
444
629
754
550
634
622
705
674
749
453
791
212
647
711
185
857
734
587
661
735
658
200
833
822
812
806
831
828
782
594
186
772
586
731
561
733
759
699
716
818
455
483
631
816
571
706
448
755
838
258
716
498
716
719
710
626
790
584
775
788
799
845
751
630
657
645
839
678
652
803
348
620
811
847
847
458
577
854
841
497
194
555
499
199
250
202
619
271
259
655
283
800
686
837
559
252
807
604
663
590
663
616
805
204
704
679
809
779
758
779
794
728
758
230
442
296
490
695
783
231
611
675
813
718
726
777
780
745
205
605
238
849
668
767
266
17
255
596
676
255
709
826
785
774
738
293
581
234
858
223
12
625
292
257
823
720
226
246
787
682
567
748
191
698
610
244
491
786
786
603
552
639
646
765
570
190
825
13
214
635
732
863
829
213
815
863
445
553
583
687
746
691
781
762
556
262
262
656
480
724
627
724
488
598
288
218
708
797
617
593
627
664
763
612
492
688
592
618
712
651
834
771
452
636
615
778
760
564
206
457
198
206
582
589
623
554
862
441
684
409
233
649
773
493
802
281
449
281
793
272
240
821
256
281
694
216
739
225
222
835
470
470
