143
114
112
128
69
86
150
96
91
152
88
120
125
83
153
95
131
85
172
102
151
126
99
115
155
142
173
159
119
94
89
108
149
100
138
145
168
107
148
116
130
101
147
134
118
124
127
87
84
144
162
104
90
132
140
121
109
92
105
81
111
117
123
146
97
137
129
122
93
136
139
77
98
133
